Changed database context to 'adventureworks'.
SellStartYear ProductID   Name                                              
Forrest Chandler                                                                                     
Eli Bowen                                                                                            
Stephen Jiang                                                                                        
Dirk Bruno                                                                                           
Gustavo Camargo                                                                                      
Douglas Baldwin                                                                                      
Lindsey Camacho                                                                                      
James Bailey                                                                                         
Carol Elliott                                                                                        
Barbara Calone                                                                                       
Megan Burke                                                                                          
Cory Booth                                                                                           
Shannon Elliott                                                                                      
Jauna Elson                                                                                          
Janaina Barreiro Gambaro Bueno                                                                       
Shaun Beasley                                                                                        
Terry Eminhizer                                                                                      
John Emory                                                                                           
Olga Trau                                                                                            
Jon Ganio                                                                                            
Gail Erickson                                                                                        
James Tran                                                                                           
Michael Galos                                                                                        
Mark Erickson                                                                                        
Martha Espinoza                                                                                      
Glenn Track                                                                                          
Bob Gage                                                                                             
Janeth Esteves                                                                                       
Paul Fulton                                                                                          
Twanna Evans                                                                                         
Delia Toone                                                                                          
John Ford                                                                                            
Ann Evans                                                                                            
Kay Krane                                                                                            
Mihail Frintu                                                                                        
John Evans                                                                                           
Ruby Sue Styles                                                                                      
Lori Kane                                                                                            
Susan French                                                                                         
Gary Suess                                                                                           
Ruth Suffin                                                                                          
Margaret Smith                                                                                       
Dorothy Fox                                                                                          
Elizabeth Sullivan                                                                                   
Frances Adams                                                                                        
Garth Fort                                                                                           
Michael Sullivan                                                                                     
Marcia Sultan                                                                                        
Amy Alberts                                                                                          
Kelly Focht                                                                                          
Krishna Sunkammurali                                                                                 
Mae Black                                                                                            
Brad Sutton                                                                                          
François Ferrier                                                                                     
Mary Bishop                                                                                          
Martin Svoboda                                                                                       
Robert Ahlering                                                                                      
Jimmy Bischoff                                                                                       
Abraham Swearengin                                                                                   
Ryan Calafato                                                                                        
Dragan Tomic                                                                                         
Thomas Michaels                                                                                      
Mari Caldwell                                                                                        
Mary Gimmi                                                                                           
David Givens                                                                                         
Diane Tibbott                                                                                        
Helen Meyer                                                                                          
Jeanie Glenn                                                                                         
Diane Glimp                                                                                          
Yuping Tian                                                                                          
Stephen Mew                                                                                          
John Brooks                                                                                          
Willie Brooks                                                                                        
Andrew Kobylinski                                                                                    
R. Morgan Mendoza                                                                                    
Jay Adams                                                                                            
Christian Kleinerman                                                                                 
Anton Kirilov                                                                                        
Gladys Mendiola                                                                                      
Raquel Mello                                                                                         
Samuel Agcaoili                                                                                      
Tim Kim                                                                                              
Nancy McPhearson                                                                                     
Nkenge McLin                                                                                         
Paul Alcorn                                                                                          
Marvin Allen                                                                                         
Yvonne McKay                                                                                         
Sean Jacobson                                                                                        
Michelle Alexander                                                                                   
Richard Bentley                                                                                      
Curtis Howard                                                                                        
Cecil Allison                                                                                        
Gregory Alderson                                                                                     
Janice Hows                                                                                          
George Huckaby                                                                                       
Carolyn Farino                                                                                       
Kim Abercrombie                                                                                      
Joshua Huff                                                                                          
Geri Farrell                                                                                         
Catherine Abel                                                                                       
Laura Steele                                                                                         
Shanay Steelman                                                                                      
Rhoda Finley                                                                                         
Pat Chambers                                                                                         
Stefano Stefani                                                                                      
Alan Steiner                                                                                         
Kathie Flood                                                                                         
Bob Hodges                                                                                           
Derik Stenerson                                                                                      
Raul Casts                                                                                           
Holly Holt                                                                                           
Vassar Stern                                                                                         
Wathalee Steuber                                                                                     
Matthew Cavallari                                                                                    
Helge Hoeing                                                                                         
Alice Steiner                                                                                        
Steven Brown                                                                                         
David Hodgson                                                                                        
Liza Marie Stevens                                                                                   
Jim Stewart                                                                                          
Arlene Huff                                                                                          
Matthew Hunter                                                                                       
Matthew Hink                                                                                         
Robert Stotka                                                                                        
Phyllis Huntsman                                                                                     
Mike Hines                                                                                           
Kayla Stotler                                                                                        
Lawrence Hurkett                                                                                     
Ryan Ihrig                                                                                           
Andrew Hill                                                                                          
Robert Lyeba                                                                                         
Roger Van Houten                                                                                     
Robert Lyon                                                                                          
Rose Vandenouer                                                                                      
Denise Maccietto                                                                                     
Gregory Vanderbout                                                                                   
Ronald Heymsfield                                                                                    
Scott MacDonald                                                                                      
Michael Vanderhyde                                                                                   
Cheryl Herring                                                                                       
Walter Mays                                                                                          
Margaret Vanderkamp                                                                                  
Kara Vanderlinden                                                                                    
Jésus Hernandez                                                                                      
Irene Hernandez                                                                                      
Ajay Manchepalli                                                                                     
Nieves Vargas                                                                                        
Kari Hensien                                                                                         
Tomas Manzanares                                                                                     
Kathy Marcovecchio                                                                                   
Patricia Doyle                                                                                       
Valerie Hendricks                                                                                    
Jill Markwood                                                                                        
Gerald Drury                                                                                         
John Hanson                                                                                          
Melissa Marple                                                                                       
Cecelia Marshall                                                                                     
Reuben D'sa                                                                                          
Brenda Heaney                                                                                        
Linda Martin                                                                                         
James Haugh                                                                                          
Sandra Martinez                                                                                      
Bev Desalvo                                                                                          
Bart Duncan                                                                                          
Ann Hass                                                                                             
Rob Caron                                                                                            
Maciej Dusza                                                                                         
Roger Harui                                                                                          
Andy Carothers                                                                                       
Linda Ecoffey                                                                                        
Catherine Abel                                                                                       
Kim Abercrombie                                                                                      
Frances Adams                                                                                        
Margaret Smith                                                                                       
Jay Adams                                                                                            
Samuel Agcaoili                                                                                      
Robert Ahlering                                                                                      
François Ferrier                                                                                     
Amy Alberts                                                                                          
Paul Alcorn                                                                                          
Gregory Alderson                                                                                     
Michelle Alexander                                                                                   
Sean Jacobson                                                                                        
Marvin Allen                                                                                         
Cecil Allison                                                                                        
Oscar Alpuerto                                                                                       
Maxwell Amland                                                                                       
Ramona Antrim                                                                                        
Tom Johnston                                                                                         
Thomas Armstrong                                                                                     
John Arthur                                                                                          
Chris Ashton                                                                                         
Teresa Atkinson                                                                                      
Robert Avalos                                                                                        
Stephen Ayers                                                                                        
Daniel Blanco                                                                                        
Cory Booth                                                                                           
James Bailey                                                                                         
Douglas Baldwin                                                                                      
Wayne Banack                                                                                         
Robert Barker                                                                                        
Josh Barnhill                                                                                        
Gytis Barzdukas                                                                                      
Shaun Beasley                                                                                        
John Beaver                                                                                          
Christopher Beck                                                                                     
Ann Beebe                                                                                            
Stanley Alan                                                                                         
Edna Benson                                                                                          
Payton Benson                                                                                        
Alexander Berger                                                                                     
John Berger                                                                                          
Robert Bernacchi                                                                                     
Matthias Berndt                                                                                      
Steven Brown                                                                                         
Jimmy Bischoff                                                                                       
Mae Black                                                                                            
Jackie Blackwell                                                                                     
Donald Blanton                                                                                       
Linda Burnett                                                                                        
Michael Blythe                                                                                       
Gabriel Bockenkamp                                                                                   
Luis Bonifaz                                                                                         
Randall Boseman                                                                                      
Eli Bowen                                                                                            
Lester Bowman                                                                                        
Cornelius Brandon                                                                                    
Richard Bready                                                                                       
Ted Bremer                                                                                           
Alan Brewer                                                                                          
Walter Brian                                                                                         
Christopher Bright                                                                                   
John Brooks                                                                                          
Willie Brooks                                                                                        
Jo Brown                                                                                             
Robert Brown                                                                                         
Mary Browning                                                                                        
Eric Brumfield                                                                                       
Michael Brundage                                                                                     
Shirley Bruner                                                                                       
June Brunner                                                                                         
Dirk Bruno                                                                                           
Janaina Barreiro Gambaro Bueno                                                                       
Megan Burke                                                                                          
Karren Burkhardt                                                                                     
Timothy Burnett                                                                                      
Jared Bustamante                                                                                     
Richard Byham                                                                                        
Ryan Calafato                                                                                        
Mari Caldwell                                                                                        
Barbara Calone                                                                                       
Lindsey Camacho                                                                                      
Gustavo Camargo                                                                                      
Joan Campbell                                                                                        
Henry Campen                                                                                         
Chris Cannon                                                                                         
Suzana De Abreu Canuto                                                                               
Johnny Caprio                                                                                        
Carlton Carlisle                                                                                     
Jane Carmichael                                                                                      
Jovita Carmody                                                                                       
Rob Caron                                                                                            
Andy Carothers                                                                                       
Donna Carreras                                                                                       
Rosmarie Carroll                                                                                     
Joseph Castellucio                                                                                   
Raul Casts                                                                                           
Matthew Cavallari                                                                                    
Brigid Cavendish                                                                                     
Andrew Cencini                                                                                       
Stacey Cereghino                                                                                     
Pat Chambers                                                                                         
Forrest Chandler                                                                                     
Lee Chapla                                                                                           
Pei Chow                                                                                             
Yao-Qiang Cheng                                                                                      
Nicky Chesnut                                                                                        
Ruth Choin                                                                                           
Anthony Chor                                                                                         
Jill Christie                                                                                        
Alice Clark                                                                                          
Jane Clayton                                                                                         
Connie Coffman                                                                                       
Pat Coleman                                                                                          
John Colon                                                                                           
Scott Colvin                                                                                         
William Conner                                                                                       
Dorothy Contreras                                                                                    
Scott Cooper                                                                                         
Eva Corets                                                                                           
Marlin Coriell                                                                                       
Jack Creasey                                                                                         
Grant Culbertson                                                                                     
Scott Culp                                                                                           
Conor Cunningham                                                                                     
Thierry D'Hers                                                                                       
Megan Davis                                                                                          
Alvaro De Matos Miranda Filho                                                                        
Jacob Dean                                                                                           
Alexander Deborde                                                                                    
Aidan Delaney                                                                                        
Stefan Delmarco                                                                                      
Della Demott Jr                                                                                      
Prashanth Desai                                                                                      
Bev Desalvo                                                                                          
Brenda Diaz                                                                                          
Gabriele Dickmann                                                                                    
Dick Dievendorff                                                                                     
Rudolph Dillon                                                                                       
Blaine Dockter                                                                                       
Cindy Dodd                                                                                           
Patricia Doyle                                                                                       
Gerald Drury                                                                                         
Reuben D'sa                                                                                          
Bart Duncan                                                                                          
Maciej Dusza                                                                                         
Linda Ecoffey                                                                                        
Carol Elliott                                                                                        
Shannon Elliott                                                                                      
Jauna Elson                                                                                          
Terry Eminhizer                                                                                      
John Emory                                                                                           
Gail Erickson                                                                                        
Mark Erickson                                                                                        
Martha Espinoza                                                                                      
Janeth Esteves                                                                                       
Twanna Evans                                                                                         
Ann Evans                                                                                            
John Evans                                                                                           
Carolyn Farino                                                                                       
Geri Farrell                                                                                         
Rhoda Finley                                                                                         
Kathie Flood                                                                                         
Kelly Focht                                                                                          
Garth Fort                                                                                           
Dorothy Fox                                                                                          
Susan French                                                                                         
Mihail Frintu                                                                                        
John Ford                                                                                            
Paul Fulton                                                                                          
Bob Gage                                                                                             
Michael Galos                                                                                        
Jon Ganio                                                                                            
Kathleen Garza                                                                                       
Dominic Gash                                                                                         
Janet Gates                                                                                          
Orlando Gee                                                                                          
Darren Gehring                                                                                       
Jim Geist                                                                                            
Barbara German                                                                                       
Leo Giakoumakis                                                                                      
Frances Giglio                                                                                       
Guy Gilbert                                                                                          
Janet Gilliat                                                                                        
Mary Gimmi                                                                                           
Jeanie Glenn                                                                                         
Diane Glimp                                                                                          
Scott Gode                                                                                           
Mete Goktepe                                                                                         
Brian Goldstein                                                                                      
Abigail Gonzalez                                                                                     
Michael Graff                                                                                        
Derek Graham                                                                                         
Jon Grande                                                                                           
Jane Greer                                                                                           
Douglas Groncki                                                                                      
Brian Groth                                                                                          
Hattie Haemon                                                                                        
Erin Hagens                                                                                          
Betty Haines                                                                                         
Bryan Hamilton                                                                                       
Kerim Hanif                                                                                          
Jean Handley                                                                                         
Katherine Harding                                                                                    
Lucy Harrington                                                                                      
Keith Harris                                                                                         
Roger Harui                                                                                          
Ann Hass                                                                                             
James Haugh                                                                                          
Brenda Heaney                                                                                        
John Hanson                                                                                          
Valerie Hendricks                                                                                    
Kari Hensien                                                                                         
Irene Hernandez                                                                                      
Jésus Hernandez                                                                                      
Cheryl Herring                                                                                       
Ronald Heymsfield                                                                                    
Andrew Hill                                                                                          
Mike Hines                                                                                           
Matthew Hink                                                                                         
David Hodgson                                                                                        
Helge Hoeing                                                                                         
Bob Hodges                                                                                           
Jean Holloway                                                                                        
Eddie Holmes                                                                                         
Juanita Holman                                                                                       
Peter Houston                                                                                        
Curtis Howard                                                                                        
Janice Hows                                                                                          
George Huckaby                                                                                       
Joshua Huff                                                                                          
Arlene Huff                                                                                          
Phyllis Huntsman                                                                                     
Lawrence Hurkett                                                                                     
Ryan Ihrig                                                                                           
Beth Inghram                                                                                         
Lucio Iallo                                                                                          
Richard Irwin                                                                                        
Erik Ismert                                                                                          
Denean Ison                                                                                          
Bronson Jacobs                                                                                       
Eric Jacobsen                                                                                        
Jodan Jacobson                                                                                       
Mary Alexander                                                                                       
David Jaffe                                                                                          
Vance Johns                                                                                          
Joyce Jarvis                                                                                         
Stephen Jiang                                                                                        
Danielle Johnson                                                                                     
Barry Johnson                                                                                        
Brian Johnson                                                                                        
David Johnson                                                                                        
Jean Jordan                                                                                          
Peggy Justice                                                                                        
Diane Krane                                                                                          
Sandra Kitt                                                                                          
Sandeep Kaliyath                                                                                     
Lori Kane                                                                                            
Kay Krane                                                                                            
Sandeep Katyal                                                                                       
Victor Kelley                                                                                        
John Kelly                                                                                           
Robert Kelly                                                                                         
Kevin Kennedy                                                                                        
Mary Kesslep                                                                                         
Elizabeth Keyser                                                                                     
Imtiaz Khan                                                                                          
Karan Khanna                                                                                         
Joe Kim                                                                                              
Shane Kim                                                                                            
Tim Kim                                                                                              
Anton Kirilov                                                                                        
